Emotion value,Carlos 2,Carlos 3,Carlos 4,Carlos 5,Carlos 6,Carlos 7,Carlos 8,Carlos 9,Carlos 10,Young 1,Young 2,Young 3,Young 4,Young 5,Nuwan 1,Nuwan 2,Nuwan 3,Nuwan 4,Nuwan 5,Nuwan 6,Nuwan 7,Nuwan 8,Nuwan 9,Nuwan 10,Nuwan 11,Nuwan 12,Nuwan 13,Nuwan 14,Nuwan 15,Nuwan 16,Gender,Age
7,0.291219887,0.12380678,0.207498669,0.030962836,0.084628907,0.160649858,0.15620287,0.405053881,0.249331762,0.703428315,0.939055022,0.526300144,0.749081043,0.494224794,0.088716666,0.102735649,0.11667577,0.127945636,0.086967465,0.098369933,0.112403971,0.124166615,0.112688556,0.081568685,0.051917345,0.057392033,0.090012077,0.123764103,0.160649858,0.071390022,0,18
7,0.29346549,0.122813192,0.208129136,0.031532092,0.084370509,0.157055971,0.15261688,0.41968395,0.267734532,0.705221267,0.935907515,0.503830353,0.753515979,0.471538614,0.090645805,0.105326226,0.120468197,0.129645551,0.08839646,0.102184708,0.117008414,0.128501187,0.119619639,0.087262711,0.054145433,0.059482801,0.094910611,0.129999111,0.157055971,0.094342621,0,18
7,0.295837815,0.121826748,0.208824137,0.03227286,0.084006388,0.152762415,0.150101408,0.436890247,0.287615709,0.705962174,0.933505188,0.481911742,0.756248796,0.449867111,0.094964107,0.110513316,0.126031712,0.132820305,0.092559723,0.10791491,0.122997969,0.133044885,0.127007734,0.093275198,0.057148525,0.062024967,0.100196074,0.136883321,0.152762415,0.118855716,0,18
7,0.297665688,0.121127523,0.209387609,0.033002632,0.08362583,0.148882035,0.14962131,0.452151437,0.303430245,0.705199813,0.932694391,0.466019466,0.756088832,0.434653742,0.100915529,0.117334621,0.132134912,0.136884514,0.09876663,0.114294882,0.128933925,0.13651999,0.132541887,0.0979626,0.060167813,0.064365547,0.104342074,0.142231762,0.148882035,0.138087967,0,18
7,0.298694268,0.120771076,0.209721493,0.033511805,0.083353086,0.146346348,0.150253642,0.461980986,0.312638434,0.703946026,0.932873723,0.457353798,0.75459948,0.42665334,0.105889033,0.122926611,0.136707139,0.140195726,0.104115005,0.119117966,0.133104836,0.138464592,0.135488597,0.100664687,0.06231505,0.0659191,0.106702483,0.14517658,0.146346348,0.14912654,0,18
7,0.299304643,0.120559855,0.209919644,0.033814867,0.083192558,0.144839449,0.150635484,0.467826675,0.318109615,0.70319823,0.932983765,0.452370097,0.753708967,0.422053956,0.108853562,0.126261051,0.139438058,0.142181763,0.107305211,0.1219975,0.135595236,0.139625522,0.137292158,0.10229405,0.063599749,0.066843248,0.108108733,0.146946005,0.144839449,0.155682482,0,18
7,0.299808816,0.120420651,0.210099089,0.034152013,0.083009544,0.143287706,0.151744937,0.473746349,0.322899205,0.701856634,0.933629489,0.448173469,0.751750713,0.418427967,0.112727332,0.130555725,0.14269239,0.144726147,0.111578336,0.125466645,0.138380727,0.140569675,0.138542239,0.10369271,0.065070467,0.06781434,0.109278826,0.148283516,0.143287706,0.161276606,0,18
7,0.300385946,0.120250788,0.210299523,0.034508669,0.082820336,0.141618159,0.15274445,0.480154577,0.328294864,0.700571995,0.934176682,0.443529131,0.74993522,0.414334572,0.116675629,0.134949716,0.146088718,0.147350337,0.115917381,0.129079128,0.141332368,0.141663487,0.140106992,0.105310153,0.066630616,0.068855606,0.11061804,0.14987003,0.141618159,0.167618468,0,18
7,0.300771108,0.120167213,0.210446322,0.03481369,0.082657603,0.14027052,0.154021599,0.485271621,0.332106508,0.69916295,0.934965307,0.440368258,0.747795608,0.411729043,0.120403177,0.139065747,0.149127737,0.149808234,0.120078006,0.132337575,0.143867141,0.142384788,0.140973075,0.106449684,0.068003884,0.069710289,0.111515884,0.150826376,0.14027052,0.171981885,0,18
7,0.301149828,0.120053996,0.210576796,0.035039863,0.082541148,0.139205951,0.154602726,0.489377502,0.335626477,0.698392429,0.935269104,0.43743911,0.746728857,0.409123285,0.122859217,0.141806037,0.151271927,0.151462234,0.122775503,0.134616279,0.145745061,0.143111114,0.14206724,0.10753652,0.069003341,0.070374445,0.112396025,0.151889604,0.139205951,0.176125876,0,18
7,0.301491168,0.119939508,0.210688865,0.035215389,0.082452661,0.138345848,0.154868084,0.492723814,0.338711842,0.69793306,0.935362903,0.43488342,0.746162862,0.406773818,0.124610358,0.143775681,0.152881267,0.15266012,0.124672211,0.136314787,0.147202322,0.143772711,0.143151009,0.108502186,0.069767257,0.070905556,0.113189306,0.152898594,0.138345848,0.179806651,0,18
7,0.301635809,0.119886334,0.210734302,0.035279399,0.082421049,0.138017656,0.154885769,0.494011678,0.33998703,0.697824228,0.935336817,0.433827736,0.746067315,0.405775053,0.125182904,0.144426834,0.153444184,0.153059329,0.12527966,0.136903572,0.147732969,0.144055176,0.143644137,0.108904507,0.070039902,0.07110587,0.113525475,0.153344712,0.138017656,0.181346578,0,18
7,0.301589103,0.119915761,0.210724996,0.035285916,0.082416291,0.138028927,0.155127732,0.49393655,0.339660289,0.697635361,0.935517225,0.434121843,0.745721557,0.406128462,0.125441209,0.144696552,0.15357488,0.153215864,0.125596853,0.137056824,0.147789921,0.143959541,0.143405044,0.108796449,0.070086542,0.071105978,0.113417713,0.153155636,0.138028927,0.180901547,0,18
4,0.291730269,0.127263559,0.209496731,0.030731424,0.087837845,0.171623637,0.16387861,0.385997126,0.222749104,0.731055774,0.938523039,0.559336322,0.778942811,0.524950025,0.080807165,0.096013399,0.112002834,0.128104524,0.086247219,0.096310081,0.109771471,0.124320794,0.103756045,0.074366439,0.047278299,0.054132031,0.083093893,0.114863346,0.171623637,0.048945945,0,18
4,0.291745542,0.127257246,0.209501216,0.030734994,0.087805171,0.171539974,0.163885532,0.385976127,0.222719637,0.730976389,0.938576521,0.559408961,0.778813845,0.525048117,0.080801733,0.09602594,0.112024496,0.128139789,0.086277829,0.09635325,0.109819819,0.124369771,0.103725267,0.074361959,0.047293072,0.054121852,0.083061831,0.114817568,0.171539974,0.048862648,0,18
4,0.291885443,0.127208587,0.209546783,0.030772257,0.087819364,0.171659664,0.163729329,0.386044526,0.222956032,0.730843316,0.938236682,0.559192403,0.778954107,0.524654825,0.080878123,0.096074524,0.112055792,0.128120657,0.086130965,0.096255331,0.109687508,0.124241997,0.103797768,0.074380695,0.047291245,0.054130221,0.083165708,0.114986777,0.171659664,0.049371559,0,18
4,0.292777827,0.126897501,0.209836921,0.031009921,0.087885811,0.172355017,0.16275035,0.38646158,0.224427366,0.729950733,0.936137699,0.557882674,0.779747182,0.522255003,0.081355299,0.096389383,0.112268488,0.1280252,0.08522745,0.095669226,0.108888757,0.123472969,0.104233237,0.074499153,0.047291434,0.054177902,0.083797543,0.116021283,0.172355017,0.052518815,0,18
4,0.295546155,0.125929172,0.210733784,0.031748701,0.0879499,0.174112288,0.159819729,0.387645447,0.228783086,0.726930862,0.930043735,0.554256931,0.781609331,0.515483186,0.082775368,0.097394384,0.113004272,0.127885122,0.082624228,0.094080103,0.106682831,0.121364776,0.105428611,0.074870038,0.047366241,0.054295175,0.085574471,0.118968067,0.174112288,0.061693105,0,18
4,0.299263177,0.124653753,0.211944785,0.032761518,0.088757635,0.178511137,0.155405366,0.38986292,0.23586453,0.724276198,0.92007776,0.547539463,0.787190202,0.503778883,0.084962136,0.098587962,0.113611865,0.126913434,0.078168664,0.090835558,0.102447847,0.117280377,0.107852809,0.075668859,0.047215012,0.054780644,0.08887464,0.124270952,0.178511137,0.076893816,0,18
4,0.295452704,0.126118175,0.210770783,0.03180894,0.092933066,0.188122224,0.156482113,0.391795553,0.236805621,0.736465119,0.917173389,0.540969002,0.80297262,0.496162373,0.084744566,0.096325905,0.1103463,0.122455723,0.075965503,0.086359831,0.097762175,0.112482349,0.110997732,0.076537187,0.045467744,0.056399769,0.091990957,0.128183331,0.188122224,0.081555778,0,18
4,0.289664009,0.128292551,0.208966499,0.030336658,0.097785808,0.19853815,0.159133607,0.393472051,0.235783699,0.752400136,0.916685702,0.534975066,0.820783105,0.490403994,0.083870914,0.093215523,0.106169835,0.117311952,0.074624907,0.081879138,0.093331995,0.107866279,0.114196865,0.077531738,0.04346255,0.058393036,0.094991415,0.131548408,0.19853815,0.0826419,0,18
4,0.286552918,0.129461392,0.207996773,0.029547398,0.100440833,0.204277202,0.160523673,0.394412137,0.235313679,0.761168696,0.916319486,0.531640633,0.830680464,0.487152672,0.083448509,0.09154273,0.103899801,0.11449867,0.073838435,0.079398813,0.090873581,0.105309869,0.116011824,0.078186011,0.042420668,0.059568808,0.096754882,0.133533846,0.204277202,0.083426975,0,18
4,0.284961651,0.130058451,0.207500411,0.029143829,0.101784878,0.207175416,0.161243519,0.394881065,0.235050763,0.765658479,0.916174543,0.529973659,0.835712458,0.485548375,0.083234066,0.09069224,0.10274581,0.113075674,0.073454372,0.078152004,0.089642813,0.104029024,0.116935193,0.078538826,0.041906688,0.060182494,0.097659811,0.134545655,0.207175416,0.0837749,0,18
4,0.284406442,0.130271601,0.207329274,0.02900555,0.10240569,0.208615119,0.161390443,0.395172261,0.235208736,0.767523828,0.915721908,0.529005249,0.83816257,0.484421696,0.083226451,0.090367068,0.10226394,0.112413879,0.073115042,0.077482744,0.088946036,0.103318055,0.117431899,0.07875596,0.041691115,0.060491973,0.098192956,0.13519173,0.208615119,0.084512909,0,18
4,0.283785552,0.130504899,0.207135739,0.028848362,0.102942717,0.209782013,0.161662495,0.395365771,0.235126959,0.769309138,0.915633148,0.528324107,0.84019363,0.483751065,0.083150569,0.090033632,0.101807083,0.111845142,0.072947982,0.076977019,0.088444444,0.102797334,0.117809524,0.07890947,0.041492533,0.060745424,0.098570358,0.135616868,0.209782013,0.084700648,0,18
4,0.283474932,0.130622815,0.207039424,0.028770348,0.103250462,0.210476117,0.161771741,0.395495386,0.235150331,0.770279352,0.915485018,0.52788412,0.841389358,0.483270003,0.083129979,0.08985958,0.101558146,0.111518053,0.072811512,0.076663751,0.088124809,0.10246901,0.118043379,0.079011147,0.04138429,0.060897232,0.098815372,0.13590506,0.210476117,0.084953424,0,18
4,0.283684338,0.130553451,0.207108654,0.028828032,0.103357567,0.21089505,0.161482505,0.395672387,0.235651934,0.770234671,0.914749513,0.527382088,0.842017033,0.482422508,0.083281155,0.089917654,0.101562096,0.111395843,0.072478473,0.076390119,0.087787113,0.102144257,0.118243936,0.07913473,0.041380538,0.060989783,0.099095506,0.136311064,0.21089505,0.086059576,0,18
4,0.284151489,0.130385767,0.207257571,0.028950288,0.103194957,0.21069776,0.161112479,0.39572994,0.236110936,0.769357574,0.91417572,0.52728113,0.841586095,0.482027607,0.083442962,0.090122723,0.101779985,0.111560651,0.072278108,0.076398472,0.087739778,0.102116712,0.118234311,0.079164317,0.041469482,0.060946881,0.099151656,0.136450872,0.21069776,0.086897696,0,18
4,0.28439461,0.13029553,0.207333814,0.029012436,0.10301952,0.210339097,0.16098214,0.395683516,0.236200327,0.768726012,0.914118717,0.527458577,0.840947677,0.482159758,0.083487625,0.090246547,0.101940654,0.111745376,0.072296505,0.076542709,0.087874655,0.102259808,0.118126072,0.079123809,0.04153768,0.060868042,0.099052456,0.136350724,0.210339097,0.086965332,0,18
5,0.290715977,0.124513824,0.207609352,0.030926126,0.081496523,0.164876656,0.157182823,0.396007894,0.239501521,0.671052371,0.914319835,0.549851749,0.73393614,0.50274036,0.092248904,0.107365528,0.120421561,0.129099764,0.091866579,0.099763788,0.112463846,0.122847058,0.110844364,0.080513658,0.053796129,0.058032682,0.087924864,0.120298445,0.164876656,0.048092306,0,18
5,0.290715977,0.124513824,0.207609352,0.030926126,0.081496523,0.164876656,0.157182823,0.396007894,0.239501521,0.671052371,0.914319835,0.549851749,0.73393614,0.50274036,0.092248904,0.107365528,0.120421561,0.129099764,0.091866579,0.099763788,0.112463846,0.122847058,0.110844364,0.080513658,0.053796129,0.058032682,0.087924864,0.120298445,0.164876656,0.048092306,0,18
5,0.290715972,0.124513827,0.207609351,0.030926125,0.081496516,0.167147224,0.157182827,0.397368325,0.240977271,0.671052428,0.912423635,0.547927244,0.73546147,0.499941768,0.092248909,0.107365531,0.120421557,0.129099751,0.091529712,0.100039353,0.112691178,0.123016729,0.109645917,0.07971066,0.053517464,0.058248203,0.088314018,0.120795272,0.167147224,0.048594793,0,18
5,0.290715975,0.1245138,0.207609339,0.030926121,0.081496502,0.168750765,0.157182809,0.398114202,0.241795873,0.671052384,0.910855501,0.546879541,0.736727597,0.498128238,0.092248897,0.107365526,0.120421549,0.129099748,0.091338066,0.100206199,0.112828658,0.123119065,0.108874027,0.07917781,0.053287781,0.058355611,0.08852379,0.121108443,0.168750765,0.048805678,0,18
5,0.290715981,0.124513816,0.20760935,0.030926116,0.081496495,0.170332356,0.157182838,0.39853903,0.242275053,0.67105245,0.908981037,0.546288724,0.738246919,0.496566091,0.092248911,0.107365527,0.120421549,0.129099751,0.091206651,0.100325247,0.11292667,0.123191905,0.108220456,0.078702934,0.053013672,0.058397109,0.088635282,0.121328882,0.170332356,0.048806817,0,18
5,0.290716,0.124513826,0.207609364,0.030926126,0.081496518,0.171776067,0.157182834,0.398849045,0.242630883,0.671052432,0.907187539,0.545860064,0.739706405,0.495197448,0.092248902,0.107365521,0.120421546,0.12909975,0.091101945,0.10042298,0.113007101,0.123251603,0.107659589,0.07828433,0.052751623,0.058419986,0.088717026,0.121520324,0.171776067,0.048756008,0,18
5,0.290715965,0.124513801,0.207609334,0.030926126,0.081496494,0.174201876,0.157182823,0.399155073,0.24300157,0.671052394,0.903948052,0.545443605,0.742357255,0.493052684,0.092248897,0.107365539,0.120421563,0.129099768,0.09096476,0.100555027,0.113115707,0.123332128,0.106815005,0.077623496,0.052279453,0.058416887,0.088797389,0.121796958,0.174201876,0.048528065,0,18
5,0.290716012,0.124513804,0.207609359,0.030926112,0.08149651,0.179617931,0.157182838,0.400678317,0.244736619,0.671052396,0.897580621,0.543337072,0.747623534,0.487688827,0.092248922,0.107365549,0.120421573,0.129099777,0.090542327,0.100994228,0.113476529,0.123598891,0.104754442,0.076027884,0.051350169,0.058597265,0.089289422,0.122933868,0.179617931,0.048572512,0,18
5,0.290715983,0.124513793,0.20760934,0.030926125,0.081496518,0.186493021,0.157182823,0.399496646,0.243607746,0.671052424,0.886272679,0.545037139,0.757162486,0.483051525,0.092248902,0.107365523,0.120421569,0.129099762,0.090495325,0.101045332,0.113518465,0.123629814,0.103604734,0.074692821,0.049738919,0.058229132,0.089070039,0.123334805,0.186493021,0.046575199,0,18
5,0.290715984,0.124513816,0.207609351,0.030926113,0.081496508,0.191987922,0.157182839,0.398714994,0.242881361,0.671052445,0.877418627,0.546173156,0.764803053,0.4792225,0.092248915,0.107365528,0.120421548,0.129099759,0.090434573,0.101112974,0.113573912,0.123670677,0.102959548,0.073731485,0.048507348,0.058006698,0.089054186,0.123896553,0.191987922,0.045090551,0,18
5,0.29071596,0.124513808,0.207609335,0.030926122,0.081496505,0.195555665,0.157182832,0.397732446,0.241898892,0.671052447,0.871194911,0.547587852,0.770266721,0.47705575,0.092248899,0.107365522,0.120421552,0.129099772,0.090465569,0.101077173,0.113544532,0.123648986,0.102920411,0.073296962,0.047669648,0.057789463,0.088959803,0.1241107,0.195555665,0.043817144,0,18
5,0.290715993,0.124513807,0.207609351,0.030926126,0.081496522,0.199219901,0.157182826,0.396888838,0.241067969,0.671052375,0.864979637,0.548812,0.775801355,0.474711204,0.092248903,0.107365522,0.12042157,0.129099752,0.090473195,0.10106792,0.1135369,0.123643358,0.102952839,0.072877662,0.046848774,0.057615645,0.088956828,0.124465553,0.199219901,0.042620261,0,18
5,0.290715982,0.124513805,0.207609344,0.030926115,0.081496515,0.201723088,0.157182828,0.396120622,0.240293674,0.671052481,0.860545307,0.549926433,0.77979913,0.473236611,0.092248908,0.107365524,0.120421553,0.129099759,0.090507115,0.101029542,0.113505392,0.123620095,0.103154743,0.072686489,0.046280638,0.057470899,0.088928218,0.124643262,0.201723088,0.04167834,0,18
5,0.290715986,0.124513829,0.207609359,0.030926116,0.081496517,0.204455761,0.157182821,0.395736233,0.239937639,0.671052337,0.856164799,0.550494714,0.783788749,0.471314196,0.09224891,0.107365521,0.120421546,0.129099745,0.090476581,0.101063164,0.113532973,0.123640425,0.103226478,0.072381984,0.045716311,0.057407152,0.089047058,0.125097884,0.204455761,0.040948853,0,18
5,0.290715984,0.124513809,0.207609348,0.030926115,0.081496517,0.205298802,0.157182812,0.39521737,0.239396618,0.671052371,0.854413429,0.551246421,0.785395394,0.470992344,0.09224889,0.107365533,0.120421562,0.129099751,0.090526949,0.101006972,0.113486853,0.123606402,0.103469887,0.072417875,0.045507845,0.057315378,0.088979835,0.125037618,0.205298802,0.040462166,0,18
5,0.290715984,0.124513809,0.207609348,0.030926115,0.081496517,0.205298802,0.157182812,0.39521737,0.239396618,0.671052371,0.854413429,0.551246421,0.785395394,0.470992344,0.09224889,0.107365533,0.120421562,0.129099751,0.090526949,0.101006972,0.113486853,0.123606402,0.103469887,0.072417875,0.045507845,0.057315378,0.088979835,0.125037618,0.205298802,0.040462166,0,18
5,0.290715984,0.124513809,0.207609348,0.030926115,0.081496517,0.205298802,0.157182812,0.39521737,0.239396618,0.671052371,0.854413429,0.551246421,0.785395394,0.470992344,0.09224889,0.107365533,0.120421562,0.129099751,0.090526949,0.101006972,0.113486853,0.123606402,0.103469887,0.072417875,0.045507845,0.057315378,0.088979835,0.125037618,0.205298802,0.040462166,0,18
5,0.290715984,0.124513809,0.207609348,0.030926115,0.081496517,0.205298802,0.157182812,0.39521737,0.239396618,0.671052371,0.854413429,0.551246421,0.785395394,0.470992344,0.09224889,0.107365533,0.120421562,0.129099751,0.090526949,0.101006972,0.113486853,0.123606402,0.103469887,0.072417875,0.045507845,0.057315378,0.088979835,0.125037618,0.205298802,0.040462166,0,18
5,0.290715966,0.124513824,0.207609347,0.030926119,0.081496523,0.205873251,0.157182819,0.395192857,0.239382397,0.671052438,0.853549645,0.551285195,0.786190284,0.470549282,0.092248891,0.107365515,0.120421544,0.129099749,0.090512068,0.101023335,0.11350028,0.12361631,0.103471059,0.072343605,0.045396417,0.057314166,0.089024889,0.125168481,0.205873251,0.040345899,0,18
5,0.290715966,0.124513824,0.207609347,0.030926119,0.081496523,0.205873251,0.157182819,0.395192857,0.239382397,0.671052438,0.853549645,0.551285195,0.786190284,0.470549282,0.092248891,0.107365515,0.120421544,0.129099749,0.090512068,0.101023335,0.11350028,0.12361631,0.103471059,0.072343605,0.045396417,0.057314166,0.089024889,0.125168481,0.205873251,0.040345899,0,18
5,0.290715972,0.12451382,0.207609347,0.030926123,0.081496522,0.206252414,0.157182826,0.395183037,0.239379882,0.671052389,0.85298586,0.551301656,0.786709863,0.470252517,0.092248911,0.107365519,0.120421552,0.129099762,0.090501324,0.101035206,0.113510025,0.123623485,0.103470128,0.072293246,0.045323567,0.057314719,0.08905688,0.125259171,0.206252414,0.040273341,0,18
5,0.290715972,0.12451382,0.207609347,0.030926123,0.081496522,0.206252414,0.157182826,0.395183037,0.239379882,0.671052389,0.85298586,0.551301656,0.786709863,0.470252517,0.092248911,0.107365519,0.120421552,0.129099762,0.090501324,0.101035206,0.113510025,0.123623485,0.103470128,0.072293246,0.045323567,0.057314719,0.08905688,0.125259171,0.206252414,0.040273341,0,18
5,0.290715972,0.12451382,0.207609347,0.030926123,0.081496522,0.206252414,0.157182826,0.395183037,0.239379882,0.671052389,0.85298586,0.551301656,0.786709863,0.470252517,0.092248911,0.107365519,0.120421552,0.129099762,0.090501324,0.101035206,0.113510025,0.123623485,0.103470128,0.072293246,0.045323567,0.057314719,0.08905688,0.125259171,0.206252414,0.040273341,0,18
6,0.293544883,0.125410367,0.20944301,0.031001663,0.088513777,0.166344622,0.16352477,0.403479397,0.240085888,0.701548829,0.920492601,0.542042066,0.762144995,0.498945712,0.088893824,0.105513656,0.117795211,0.128544922,0.087954657,0.099541374,0.112212313,0.124803606,0.109248776,0.078849498,0.050567749,0.057372216,0.086116044,0.117626902,0.166344622,0.055686525,0,18
6,0.293482157,0.12571743,0.209567975,0.030889621,0.089070628,0.166968895,0.163210803,0.403479422,0.240371056,0.699881217,0.924053353,0.542233671,0.757403471,0.501052842,0.088612128,0.105109217,0.11731712,0.128017551,0.088315126,0.099629474,0.112284046,0.124827912,0.110404311,0.079828793,0.051448062,0.05698658,0.086144899,0.118082881,0.166968895,0.053134418,0,18
6,0.293482223,0.12571704,0.20956781,0.030889746,0.089107976,0.167066929,0.163184308,0.403479389,0.240395247,0.699740079,0.923847901,0.542233425,0.757419136,0.500941212,0.088612455,0.105109703,0.117317684,0.12801816,0.088314652,0.099629355,0.112283943,0.124827877,0.110410904,0.079823434,0.051426701,0.056922337,0.086104732,0.118071238,0.167066929,0.053168354,0,18
6,0.293465579,0.125798971,0.209601175,0.030859908,0.089076274,0.166765524,0.163228121,0.403479413,0.240355218,0.699975493,0.925747194,0.542284653,0.756119487,0.502018496,0.088537665,0.105002236,0.117190623,0.127877965,0.088410954,0.099652997,0.112303157,0.124834372,0.110681604,0.08010481,0.051758204,0.057126794,0.086303165,0.118246218,0.166765524,0.052345318,0,18
6,0.293392072,0.126160706,0.209748365,0.030728301,0.088878938,0.165287195,0.163462536,0.403479422,0.240142079,0.701231139,0.934423683,0.542510627,0.750442386,0.506934778,0.08820843,0.104528781,0.116630668,0.127260065,0.088836593,0.099757676,0.112388074,0.124863031,0.111893106,0.081365288,0.053260361,0.058139701,0.087262599,0.119053706,0.165287195,0.048673198,0,18
6,0.293211844,0.127048393,0.210108907,0.030406357,0.089029038,0.163312281,0.163589354,0.403479419,0.240027486,0.701921127,0.952289662,0.543063274,0.737087837,0.517153542,0.087406668,0.103373643,0.115263852,0.125751095,0.089884632,0.100016817,0.112597124,0.124933106,0.115079664,0.084397231,0.056605867,0.059600906,0.089024874,0.120929771,0.163312281,0.040261052,0,18
6,0.293232837,0.126943224,0.210066077,0.030444297,0.08697844,0.158275272,0.165035268,0.40347941,0.238760151,0.70958099,0.9609182,0.542997126,0.738440577,0.521775821,0.08750014,0.103508681,0.115423755,0.125927738,0.089760176,0.099985598,0.112572038,0.124924732,0.114681066,0.084570056,0.057534974,0.062974061,0.091229936,0.121445381,0.158275272,0.039547227,0,18
6,0.293232726,0.12694292,0.210065872,0.030444346,0.086028892,0.155816781,0.165729909,0.403479432,0.238175143,0.713257465,0.965927865,0.542996528,0.738416905,0.524495477,0.08749993,0.103508502,0.115423569,0.125927541,0.089759794,0.099985333,0.112571855,0.12492466,0.114755632,0.084909175,0.058227302,0.064639939,0.092403854,0.121810775,0.155816781,0.038764719,0,18
6,0.293211089,0.127048676,0.210108695,0.030406003,0.0856741,0.15461769,0.16602018,0.403479417,0.237935127,0.714789936,0.970021133,0.543061811,0.736880787,0.526781433,0.087404337,0.103370701,0.115260493,0.125747506,0.089884889,0.100016196,0.112596671,0.124932945,0.11522045,0.085437952,0.058920927,0.06548226,0.093112507,0.122203345,0.15461769,0.037449886,0,18
6,0.29432378,0.12830952,0.211259856,0.03235022,0.087478963,0.166623533,0.177043173,0.400848744,0.223978976,0.778919274,0.98526049,0.54462196,0.790571917,0.536594499,0.081172631,0.097573268,0.113775562,0.128789733,0.078264189,0.091306164,0.106175485,0.120370419,0.099786515,0.070285305,0.044438656,0.052822455,0.082032507,0.113699378,0.166623533,0.055614882,0,18
6,0.294383284,0.128395495,0.211331976,0.032338901,0.087491744,0.166285431,0.177236713,0.401480389,0.224438513,0.778699319,0.987079283,0.544208358,0.788892374,0.537176796,0.080649342,0.097210953,0.113555791,0.128466357,0.077829202,0.090790648,0.105825457,0.120171753,0.100002594,0.070649471,0.045033906,0.053122466,0.082320193,0.114039892,0.166285431,0.055145085,0,18
6,0.294417762,0.12844524,0.211373728,0.03233234,0.087498657,0.166099474,0.177348636,0.40183888,0.224697404,0.778571953,0.988079321,0.543978556,0.787965031,0.537493962,0.080357346,0.097007984,0.113433366,0.128285596,0.077585813,0.09050174,0.105628302,0.120060223,0.100122564,0.070851551,0.04536439,0.053290289,0.082482591,0.114230297,0.166099474,0.054884874,0,18
6,0.294366357,0.128370771,0.211311325,0.032342092,0.087526204,0.165601454,0.177180873,0.401881936,0.224940586,0.778761715,0.990744367,0.543567068,0.786036985,0.538536011,0.079946957,0.096789676,0.113244127,0.128047723,0.077295137,0.090191468,0.105500984,0.119961584,0.100491124,0.07134583,0.04602809,0.053686121,0.082833499,0.114587703,0.165601454,0.054348588,0,18
6,0.294276715,0.128241085,0.211202591,0.032359136,0.087595836,0.164308459,0.176888972,0.402278256,0.225724372,0.779093226,0.997677299,0.542432464,0.78090704,0.541172555,0.078769691,0.096126899,0.112713595,0.127357018,0.076429949,0.089244772,0.105048302,0.119644807,0.101473395,0.072677791,0.047829726,0.054760392,0.083817348,0.115585649,0.164308459,0.052908622,0,18
6,0.294090845,0.127973521,0.210977788,0.032394645,0.087682796,0.162834283,0.176287445,0.40220515,0.226378956,0.779782299,1.005598432,0.541249106,0.775441045,0.544279253,0.077643953,0.095565202,0.112194235,0.126716773,0.075651493,0.088433794,0.104763618,0.119399257,0.102683044,0.074224952,0.049771713,0.055991666,0.084952199,0.116668464,0.162834283,0.051362308,0,18
6,0.294256859,0.128212135,0.211178391,0.032362894,0.087775275,0.160742481,0.176823769,0.404852116,0.228711504,0.779166644,1.016840408,0.538963466,0.766262471,0.54803983,0.074958983,0.093813012,0.111055157,0.125076132,0.073477123,0.08591072,0.103174515,0.118462788,0.104387737,0.076644636,0.053212445,0.058045791,0.087040587,0.118756535,0.160742481,0.048698528,0,18
6,0.293219381,0.126725782,0.209926805,0.032562631,0.087953561,0.159055274,0.173489212,0.399547524,0.226924019,0.783041454,1.026104889,0.538716054,0.763120283,0.552779177,0.075758715,0.095035647,0.111266154,0.125778761,0.074626259,0.087605841,0.105113225,0.119306307,0.106207578,0.078346921,0.054226809,0.05911141,0.087833506,0.119164948,0.159055274,0.047842069,0,18
6,0.292232027,0.125310398,0.208734358,0.032754875,0.088130328,0.157687145,0.170321669,0.39432581,0.225035425,0.786785586,1.033839398,0.538695061,0.761032698,0.556924178,0.076757864,0.096353229,0.111578925,0.126615865,0.075916438,0.08942971,0.107081183,0.120186478,0.10780399,0.079783023,0.054868014,0.059914572,0.088379136,0.119361226,0.157687145,0.047295678,0,18
6,0.291392302,0.12410336,0.207717836,0.032919818,0.088274525,0.156877781,0.16762542,0.389610337,0.223119769,0.790013663,1.038631777,0.539022841,0.760629205,0.559846252,0.077980935,0.097702856,0.112007365,0.127564347,0.077314745,0.091311093,0.108947878,0.121056424,0.108868836,0.080625566,0.054891206,0.060263402,0.088497676,0.119204052,0.156877781,0.047239114,0,18
6,0.291157089,0.123763737,0.207432212,0.032966193,0.088308081,0.15680124,0.166867065,0.388170515,0.222446372,0.790924635,1.039172288,0.539266845,0.761110207,0.560391161,0.078486409,0.098178377,0.112195662,0.127926958,0.077835614,0.091981891,0.109554442,0.121352701,0.109025143,0.080679181,0.054667223,0.06021608,0.088379534,0.119015529,0.15680124,0.047398721,0,18
6,0.291116279,0.123704241,0.207382363,0.032974234,0.088310218,0.156851321,0.166734008,0.387870304,0.222271203,0.791083013,1.03891929,0.539373984,0.761447998,0.560366037,0.078643629,0.098302241,0.112257215,0.128030236,0.077980562,0.092159605,0.109695178,0.121426398,0.108990253,0.080608442,0.054529522,0.060146034,0.088294701,0.118921041,0.156851321,0.047501085,0,18
6,0.290909934,0.123404563,0.207130866,0.033014917,0.088331158,0.156935942,0.16606459,0.38648602,0.221541041,0.791885129,1.038566662,0.539743829,0.762478864,0.560559947,0.079253697,0.098818455,0.11249144,0.12844529,0.07856887,0.092895093,0.110312898,0.12174013,0.108979606,0.080464618,0.054096954,0.059958785,0.088039735,0.118608615,0.156935942,0.047819482,0,18
