subject_id,session_id,image_id,peak_emotion,ckplus_labelled,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,landmark_63,landmark_64,landmark_65,landmark_66,landmark_67,landmark_68
S104,1,18,happiness,0,184.82699 241.99375,185.80077 270.44338,190.35092 298.33448,194.24818 326.40893,207.64037 351.29421,224.40149 373.99184,242.69223 395.84729,263.32017 414.92964,290.52208 419.0455,318.61297 413.70691,342.30474 397.14209,362.16111 376.29075,381.2564 354.9513,394.25863 329.16837,400.46506 301.07243,406.05766 272.65072,409.22619 244.26859,196.28481 202.39918,209.39851 193.51688,224.10346 187.7239,239.89299 187.47707,255.11757 191.1135,318.04399 188.65971,334.47957 186.26784,350.89026 187.77636,367.00807 192.00212,379.65226 201.88065,286.50073 221.99678,286.01384 244.05979,283.93965 265.96388,281.11769 287.69614,253.2398 297.29366,267.59143 306.67314,283.5729 312.21014,300.72898 308.56161,315.95518 299.93895,216.88149 232.30354,229.06529 220.32712,246.34645 221.6276,257.08544 234.74879,243.38982 238.61467,229.23174 238.63586,318.37146 235.22964,331.20377 221.83535,349.82162 220.60026,362.98732 233.26161,348.60337 238.42658,333.36268 238.36371,235.75125 335.26074,252.24068 335.26181,268.68309 332.6656,284.56772 335.53157,303.68398 333.391,322.76739 336.02234,341.69848 334.06128,325.75686 348.78123,306.9993 359.39705,286.35722 364.88985,265.96401 361.6569,247.93986 351.76145,256.65274 342.48078,270.03795 346.27252,283.75933 347.27645,300.1661 346.65258,316.22276 343.50507,300.13123 346.9028,283.79701 348.01274,269.87095 346.49049
S104,1,19,happiness,0,185.22138 242.77924,186.33177 271.11675,190.85031 298.91334,194.2782 326.9865,208.24326 351.4505,225.51126 373.7299,243.75154 395.50879,263.91613 415.01225,290.94932 419.0726,318.97163 413.41642,342.51728 396.74714,362.40559 375.9522,381.50869 354.72239,394.50956 328.93733,400.82152 300.92079,406.38477 272.54368,409.52816 244.1974,196.67326 202.49982,209.77362 193.61318,224.46651 187.81306,240.24728 187.55531,255.46613 191.1791,318.45792 188.98296,334.82326 186.44576,351.15172 188.00663,367.27033 192.13264,379.94063 201.85321,286.85384 222.02362,286.38266 244.07497,284.32494 265.9686,281.51972 287.69101,253.42376 296.98171,267.84878 306.58086,283.99076 312.18996,301.21953 308.49793,316.42505 299.60186,217.27968 232.37351,229.48233 220.45625,246.73811 221.70387,257.46348 234.78928,243.76802 238.52071,229.67198 238.51635,318.7165 235.22696,331.53246 221.83098,350.13932 220.58352,363.30672 233.22878,348.9272 238.33474,333.71131 238.25755,236.33415 335.76868,252.70222 335.28768,269.06734 332.78302,284.95832 335.36285,304.09047 333.29762,323.14171 335.80485,342.10079 334.15263,325.95302 348.35478,307.15246 358.47567,286.67583 363.63982,266.5882 360.74115,248.43751 351.7651,257.63894 342.30901,270.86757 346.06742,284.38609 347.10955,300.58363 346.58593,316.45502 343.31376,300.58083 346.91906,284.41568 347.98802,270.66146 346.36036
S104,1,20,happiness,0,185.22138 242.77924,186.33177 271.11675,190.85031 298.91334,194.2782 326.9865,208.24326 351.4505,225.51126 373.7299,243.75154 395.50879,263.91613 415.01225,290.94932 419.0726,318.97163 413.41642,342.51728 396.74714,362.40559 375.9522,381.50869 354.72239,394.50956 328.93733,400.82152 300.92079,406.38477 272.54368,409.52816 244.1974,196.67326 202.49982,209.77362 193.61318,224.46651 187.81306,240.24728 187.55531,255.46613 191.1791,318.45792 188.98296,334.82326 186.44576,351.15172 188.00663,367.27033 192.13264,379.94063 201.85321,286.85384 222.02362,286.38266 244.07497,284.32494 265.9686,281.51972 287.69101,253.42376 296.98171,267.84878 306.58086,283.99076 312.18996,301.21953 308.49793,316.42505 299.60186,217.27968 232.37351,229.48233 220.45625,246.73811 221.70387,257.46348 234.78928,243.76802 238.52071,229.67198 238.51635,318.7165 235.22696,331.53246 221.83098,350.13932 220.58352,363.30672 233.22878,348.9272 238.33474,333.71131 238.25755,236.33415 335.76868,252.70222 335.28768,269.06734 332.78302,284.95832 335.36285,304.09047 333.29762,323.14171 335.80485,342.10079 334.15263,325.95302 348.35478,307.15246 358.47567,286.67583 363.63982,266.5882 360.74115,248.43751 351.7651,257.63894 342.30901,270.86757 346.06742,284.38609 347.10955,300.58363 346.58593,316.45502 343.31376,300.58083 346.91906,284.41568 347.98802,270.66146 346.36036
S104,1,21,happiness,0,185.22716 242.88962,186.36997 271.23264,190.90622 299.03548,194.3559 327.11191,208.35499 351.56691,225.65303 373.85416,243.8912 395.62278,264.01632 415.20077,291.01174 419.45783,319.05112 413.77825,342.49906 396.91808,362.39646 376.05892,381.542 354.79888,394.58954 328.99072,400.91539 300.93442,406.47921 272.51631,409.62426 244.11316,196.67833 202.45701,209.78122 193.56352,224.47807 187.75728,240.26469 187.49521,255.49022 191.11628,318.50483 188.90055,334.87581 186.35887,351.21133 187.91566,367.32934 192.03629,380.01428 201.76102,286.89798 221.96395,286.43253 244.02371,284.37991 265.9261,281.57946 287.65741,253.4946 296.96204,267.91625 306.56215,284.05799 312.16489,301.29171 308.46695,316.50025 299.56504,217.30049 232.33638,229.51104 220.42323,246.77038 221.65894,257.50001 234.74228,243.80411 238.44185,229.71345 238.43364,318.77613 235.16371,331.59331 221.75926,350.20681 220.50635,363.38254 233.15282,348.99485 238.22706,333.77179 238.14381,236.32377 335.86601,252.71795 335.33114,269.10513 332.79611,285.03617 335.368,304.21006 333.29579,323.29765 335.81724,342.30306 334.2007,326.18223 348.7219,307.25129 359.07203,286.54925 364.27281,266.44323 361.23153,248.48809 351.90039,257.68172 342.38874,270.96925 345.98507,284.52064 347.07632,300.81023 346.38763,316.79426 343.4002,300.82827 347.35011,284.47722 348.55369,270.59742 346.85664
S104,1,22,happiness,0,185.16701 242.63912,186.28267 271.07155,190.85921 298.95425,194.55026 327.06614,208.38391 351.70967,225.54046 374.20856,243.82411 396.00294,264.07603 415.58384,291.09286 420.25587,319.18271 414.6745,342.47521 397.45577,362.36284 376.44323,381.57722 355.07901,394.70522 329.22916,401.00526 301.06851,406.57255 272.55381,409.72127 244.02982,196.59447 202.46085,209.70214 193.5535,224.40666 187.73482,240.20483 187.4638,255.44365 191.07911,318.46179 188.70163,334.86821 186.20532,351.24772 187.72735,367.36153 191.87162,380.06588 201.66271,286.89178 221.93223,286.43822 244.00859,284.39621 265.92835,281.60573 287.67731,253.60488 297.13866,268.0116 306.63984,284.09969 312.20158,301.30887 308.50521,316.52616 299.69965,217.24847 232.35092,229.44721 220.39681,246.72716 221.64049,257.47911 234.73632,243.78466 238.4123,229.68133 238.42518,318.80087 235.1241,331.62011 221.70261,350.24671 220.43846,363.43921 233.08699,349.03473 238.11315,333.79183 238.03709,236.07808 335.75049,252.60247 335.41027,269.08824 332.80567,285.1089 335.47777,304.38062 333.36547,323.58353 335.93118,342.68651 334.1772,326.72118 349.64125,307.52041 360.70771,286.25089 366.14214,265.9284 362.65148,248.39423 352.16076,257.38442 342.64715,270.87122 345.93922,284.60271 347.07112,301.21049 346.02399,317.53581 343.65786,301.25525 348.22919,284.41357 349.71261,270.17885 347.95714
S104,1,23,happiness,0,185.0721 242.63412,186.18344 271.12465,190.77353 299.0654,194.6064 327.20256,208.36608 351.95486,225.45777 374.61068,243.732 396.41951,263.95158 416.16552,290.89787 421.47975,319.04024 415.9575,342.06874 398.21105,361.98365 377.02704,381.33433 355.58317,394.62226 329.69764,400.96661 301.4264,406.57158 272.80157,409.76123 244.12139,196.52871 202.42233,209.64855 193.51619,224.36466 187.70133,240.17234 187.43797,255.4184 191.06296,318.45037 188.63923,334.88239 186.1838,351.28979 187.69873,367.3859 191.86563,380.10923 201.7145,286.86989 221.94992,286.40514 244.03914,284.35107 265.97088,281.54818 287.73135,253.61062 297.2674,267.98754 306.72545,284.03148 312.27138,301.23127 308.58954,316.46278 299.85375,217.18016 232.34033,229.39263 220.38662,246.68194 221.63865,257.43346 234.74705,243.74111 238.32577,229.64759 238.32863,318.79136 235.1654,331.62484 221.7423,350.2631 220.48661,363.45717 233.14917,349.02801 238.06387,333.76877 237.96288,235.67301 335.83729,252.32114 335.55897,268.90658 332.88844,285.04537 335.62497,304.45035 333.50524,323.78229 336.1402,343.02541 334.37989,327.19081 350.97901,307.57781 362.87013,285.54964 368.48275,265.06836 364.43205,248.16092 352.56903,257.02976 342.97708,270.73541 345.80947,284.63232 347.06474,301.60184 345.5288,318.34022 344.07779,301.69688 349.63061,284.21788 351.50147,269.54427 349.57299
S104,1,24,happiness,0,184.93615 242.68042,186.0485 271.2074,190.62458 299.19014,194.48231 327.35541,208.28762 352.1304,225.41922 374.86578,243.65797 396.67597,263.69958 416.74008,290.51045 422.80588,318.68032 417.29256,341.35128 398.91271,361.30332 377.56394,380.81383 356.07855,394.29218 330.17299,400.72602 301.81418,406.37735 273.09121,409.61957 244.25661,196.43297 202.37855,209.55972 193.48399,224.28005 187.68191,240.08716 187.43198,255.32939 191.06975,318.35856 188.69148,334.79302 186.25384,351.20047 187.78116,367.26434 191.95248,380.00504 201.82663,286.75311 221.98189,286.26963 244.06962,284.19704 265.99853,281.37581 287.75556,253.4525 297.27764,267.80968 306.7431,283.83815 312.29649,301.0379 308.63006,316.27544 299.91466,217.05799 232.31261,229.28473 220.37891,246.5698 221.63965,257.30727 234.7534,243.62344 238.16659,229.56603 238.14972,318.66179 235.22382,331.50603 221.81228,350.14444 220.57248,363.32711 233.24562,348.87543 237.9995,333.6133 237.86176,235.11535 335.91548,251.87839 335.63015,268.56193 332.92852,284.83576 335.67165,304.40069 333.57754,323.87516 336.2573,343.28781 334.55337,327.55472 352.36465,307.43779 365.09463,284.55215 370.82152,263.95943 366.18236,247.76371 352.92376,256.62654 343.2166,270.54593 345.50923,284.58657 346.91142,301.93617 344.84409,319.11598 344.44586,302.09272 351.20067,283.89901 353.50127,268.75218 351.34725
S104,1,25,happiness,0,185.00367 242.16674,186.0468 270.81242,190.62848 298.90576,194.68531 327.13994,208.41708 352.08895,225.49029 375.05026,243.76583 396.8767,263.74632 417.24743,290.47074 424.25051,318.64979 418.83175,340.83463 399.61832,360.76249 378.02918,380.41557 356.45294,394.07475 330.52823,400.53882 302.05871,406.20287 273.21477,409.46551 244.19982,196.45217 202.45804,209.56296 193.56546,224.26731 187.76182,240.06003 187.50482,255.29017 191.13226,318.2323 188.63854,334.66795 186.23536,351.08329 187.73492,367.09664 191.90561,379.85814 201.82186,286.69977 222.00197,286.22692 244.06997,284.16633 265.98002,281.3577 287.7187,253.48714 297.33919,267.84297 306.71274,283.82915 312.23631,300.98674 308.57488,316.20769 299.93889,217.07239 232.35554,229.25504 220.3779,246.53885 221.66167,257.28643 234.77553,243.62986 238.00041,229.61321 238.01535,318.58573 235.21719,331.41218 221.81184,350.03318 220.56455,363.20979 233.22016,348.74476 237.78269,333.48925 237.64461,234.53477 335.49132,251.51816 335.50073,268.37727 332.76991,284.83758 335.57625,304.6274 333.48193,324.33861 336.16424,343.97806 334.27667,328.48657 353.95421,307.71162 368.00461,283.61555 374.03396,262.70661 368.5292,247.41255 353.13625,256.14217 343.39204,270.40486 344.99939,284.73458 346.48546,302.70417 343.71866,320.55776 344.68116,302.92811 352.9607,283.69706 355.82706,267.8448 353.49899
S104,1,26,happiness,0,184.90783 242.96331,186.07227 271.55972,190.60574 299.6263,194.25272 327.90366,208.56401 352.50529,226.15187 375.18349,244.34655 396.95551,263.71127 418.074,290.14535 425.85225,318.30655 420.15397,339.98249 400.15123,359.99433 378.42888,379.84248 356.90225,393.71979 330.94402,400.3876 302.44016,406.08395 273.51776,409.38835 244.35448,196.40984 202.50918,209.52421 193.62372,224.23048 187.82781,240.02229 187.5787,255.24962 191.2135,318.27968 189.01953,334.66204 186.50408,351.0092 188.06958,366.99529 192.15873,379.80407 201.96453,286.64176 222.09684,286.15793 244.16316,284.08655 266.07074,281.26726 287.80658,253.19598 297.12717,267.60256 306.71913,283.72631 312.32382,300.9601 308.64118,316.17837 299.77448,217.01379 232.415,229.2378 220.51047,246.50184 221.75945,257.22397 234.85489,243.56955 237.77439,229.64254 237.74132,318.51903 235.32711,331.35132 221.92904,349.97171 220.69112,363.14114 233.35246,348.64761 237.68478,333.40441 237.4902,234.15789 336.12396,251.16346 335.68507,268.06663 333.00708,284.68755 335.56174,304.67594 333.56796,324.5218 336.19,344.38093 334.65154,328.80012 355.17558,307.42613 369.68464,282.53782 375.53414,261.7791 369.69096,247.13503 353.61604,256.31502 343.58305,270.67186 344.57628,284.97769 346.26062,303.17636 343.01038,321.34904 345.00626,303.49707 354.7849,283.63525 358.07888,267.41953 355.40467
S104,1,27,happiness,0,184.94729 242.92202,186.11321 271.53138,190.6147 299.6169,194.13555 327.9321,208.62508 352.45796,226.37418 375.08371,244.5521 396.85339,263.70116 418.27898,290.0386 426.42807,318.1882 420.66531,339.63569 400.30579,359.67217 378.52133,379.60128 357.01201,393.57317 331.04985,400.31812 302.53172,406.03229 273.57635,409.35867 244.35151,196.46273 202.44686,209.57593 193.56873,224.27947 187.7797,240.0663 187.53606,255.28751 191.1749,318.32588 189.08564,334.6875 186.53949,351.00846 188.1278,366.97571 192.19161,379.79836 201.96504,286.65903 222.05907,286.16782 244.11814,284.08962 266.018,281.26381 287.74591,253.11247 296.96532,267.54393 306.62038,283.7137 312.25613,300.96644 308.57138,316.18115 299.6393,217.04986 232.35013,229.27571 220.45701,246.53297 221.70926,257.24632 234.80298,243.59675 237.58493,229.70648 237.54398,318.52157 235.29598,331.35432 221.90659,349.96917 220.67543,363.13005 233.33721,348.6256 237.5602,333.39107 237.34816,233.94931 336.0767,251.00067 335.58447,267.95031 332.94483,284.65006 335.42678,304.74089 333.47793,324.67194 336.06748,344.63829 334.58855,329.05486 355.64226,307.38834 370.46816,282.07496 376.29282,261.30639 370.21985,246.97322 353.64208,256.30203 343.53317,270.7358 344.2554,285.08044 345.99731,303.45029 342.52454,321.82288 345.02191,303.8043 355.47122,283.59064 358.9577,267.16026 356.16277
S104,1,28,happiness,0,184.98105 243.05276,186.16852 271.65645,190.65009 299.74013,193.98529 328.09119,208.7078 352.48843,226.66967 374.97628,244.8593 396.73971,263.85005 418.35779,290.16193 426.4637,318.28604 420.58626,339.68008 400.18501,359.72592 378.41964,379.6525 356.94868,393.61436 330.97868,400.39524 302.48972,406.09286 273.5464,409.40273 244.33507,196.47997 202.52905,209.58943 193.64446,224.29074 187.84832,240.07799 187.59727,255.30142 191.22907,318.38156 189.23247,334.71854 186.62349,351.01043 188.23035,366.98355 192.252,379.82151 201.96107,286.6885 222.09953,286.20764 244.15958,284.13966 266.06115,281.32396 287.79111,253.04743 296.8919,267.53333 306.63135,283.78545 312.301,301.0715 308.59456,316.28042 299.54625,217.08183 232.42365,229.30449 220.52807,246.56193 221.76984,257.28079 234.85769,243.62607 237.57864,229.7548 237.54222,318.55832 235.32192,331.38521 221.92605,350.00011 220.6861,363.16738 233.34213,348.65921 237.5401,333.43183 237.33351,234.02087 336.18341,251.05103 335.58913,267.99344 333.01218,284.70839 335.38051,304.82706 333.46566,324.7741 335.97659,344.76911 334.54989,329.10884 355.43964,307.41162 370.09047,282.14161 375.80415,261.4424 369.85825,247.00526 353.62531,256.54545 343.47839,270.92818 344.21296,285.21985 345.9309,303.54046 342.52735,321.86888 344.93948,303.91011 355.44803,283.73936 358.89928,267.35828 356.10053
S105,4,1,happiness,0,184.68504 179.14134,186.04106 208.84536,191.92874 237.75959,198.43002 266.69255,210.02927 293.91716,228.51436 317.28142,249.83061 337.48546,276.10935 350.9344,305.32074 353.80665,334.58836 349.83558,358.83753 333.31316,379.13377 311.53459,397.15047 287.7753,406.57842 259.89878,411.06105 230.51878,414.44731 201.11254,413.7757 171.52494,204.0524 147.09451,211.53001 131.87957,229.19025 129.27775,247.34504 129.75715,265.13944 131.8329,330.77904 129.29542,346.0191 126.43834,361.3727 126.27614,376.8659 126.67026,387.81522 136.39555,296.17692 162.8602,296.61529 180.76961,296.17382 198.49642,296.17227 216.31453,267.14287 232.58103,281.24142 235.84428,295.66412 235.69673,310.81754 235.22981,325.69302 234.15438,226.95546 168.47284,239.04376 156.4263,256.35715 156.44186,270.72221 165.91251,257.02659 173.06437,241.56037 173.54101,321.6456 167.98523,335.68313 155.26887,354.58564 154.30792,367.96947 166.97478,352.64558 170.30426,336.96927 170.72355,253.32137 275.82818,265.14538 265.95962,279.64866 260.70397,294.62094 263.17139,311.3018 260.0557,327.38734 265.58691,342.03064 274.27147,331.15 289.68705,314.68876 298.98159,296.15853 301.85229,278.33865 299.62181,263.0983 290.58263,268.13271 277.40835,281.69122 276.43752,295.1546 276.9458,308.90852 274.92556,322.6572 275.38416,308.81449 276.02332,295.14147 277.46245,281.61841 277.46337
S105,4,2,happiness,0,184.76146 178.91329,186.1102 208.63836,191.98733 237.54616,198.48433 266.50123,210.08795 293.74609,228.57432 317.11894,249.90223 337.33447,276.13758 350.90637,305.34905 353.84271,334.63807 349.86388,358.88764 333.30981,379.148 311.46496,397.20784 287.69016,406.6653 259.80379,411.16349 230.40503,414.56301 200.97938,413.90212 171.37095,204.24043 146.98721,211.64185 131.72611,229.32481 129.16395,247.5098 129.64957,265.32027 131.77163,330.80776 129.26708,346.0608 126.31922,361.43832 126.15761,376.96938 126.5143,387.94786 136.22571,296.28183 162.66558,296.71438 180.57885,296.26696 198.30919,296.25953 216.13099,267.1473 232.22814,281.22465 235.87943,295.75858 235.70268,310.8783 235.24153,325.763 234.03955,227.12054 168.35043,239.08283 156.21477,256.4114 156.26839,270.82083 165.71013,257.16182 172.91076,241.71284 173.42803,321.82848 167.96069,335.89163 155.05447,354.83579 154.02232,368.14572 166.98402,352.81176 170.28968,337.14616 170.67646,252.90074 275.30951,265.09852 265.94574,279.60442 260.47373,294.58997 263.06531,311.33741 260.00806,327.52375 265.36967,342.41394 273.57574,331.28978 289.09644,314.89696 298.84757,296.20093 301.7094,278.21216 299.49743,262.99388 290.09382,267.99184 277.20539,281.66391 276.57541,295.25453 277.00169,309.07148 275.07208,322.85516 275.24781,308.94376 276.14098,295.16867 277.56216,281.54203 277.57406
S105,4,3,happiness,0,184.81325 178.87085,186.14977 208.58996,192.01368 237.49239,198.49761 266.44373,210.08796 293.68719,228.56065 317.0617,249.8759 337.28094,276.09721 350.86566,305.30016 353.81574,334.58436 349.84888,358.83421 333.30684,379.09612 311.47211,397.16272 287.70955,406.63005 259.83342,411.13926 230.44293,414.54997 201.02508,413.90125 171.42287,204.3052 146.96637,211.70688 131.70973,229.38748 129.15704,247.56917 129.64988,265.37511 131.78059,330.83945 129.3037,346.09039 126.35801,361.46527 126.20242,376.99411 126.56318,387.96749 136.27569,296.31307 162.67213,296.73828 180.58122,296.28381 198.30706,296.26918 216.12453,267.05947 231.98763,281.14847 235.85433,295.76117 235.70043,310.89271 235.243,325.77663 233.87653,227.17009 168.3323,239.09643 156.1416,256.45748 156.21236,270.85703 165.70565,257.20051 172.90157,241.75611 173.41473,321.85508 167.98419,335.94046 155.02859,354.88844 153.95396,368.16064 167.02739,352.83273 170.38008,337.16461 170.74782,252.59678 274.85467,265.02022 265.81681,279.55288 260.30071,294.5612 262.90273,311.36935 259.90554,327.64004 265.15428,342.69568 273.05303,331.40293 288.63002,315.0313 298.64533,296.22954 301.55327,278.11246 299.33711,262.88552 289.68943,267.84762 276.97038,281.58532 276.52566,295.24966 276.8967,309.13821 275.0202,322.98048 275.07549,308.9952 276.07453,295.13409 277.48219,281.4421 277.51094
S105,4,4,happiness,0,184.74599 178.79919,186.08021 208.53994,191.94158 237.44861,198.42659 266.42171,210.0244 293.68511,228.50511 317.07162,249.83487 337.30322,276.04213 350.95835,305.2553 353.94309,334.56109 349.96948,358.81888 333.40354,379.06746 311.52443,397.16277 287.74453,406.64829 259.85305,411.16634 230.44204,414.58425 201.00336,413.93995 171.37965,204.30394 146.94856,211.66621 131.66123,229.36513 129.1285,247.56952 129.62418,265.3904 131.78007,330.7946 129.31748,346.0578 126.32085,361.45098 126.16491,377.00579 126.50486,387.9992 136.21276,296.29913 162.60855,296.72204 180.5259,296.2649 198.2598,296.24779 216.08543,266.98872 231.87412,281.07004 235.94233,295.7442 235.77104,310.86174 235.31609,325.75576 233.88841,227.16514 168.31273,239.02836 156.07189,256.40174 156.16222,270.83101 165.63992,257.18992 172.86539,241.74954 173.40143,321.89243 168.01385,335.99518 154.95264,354.97201 153.84065,368.21032 167.07319,352.87159 170.41184,337.20427 170.76327,252.30154 274.67612,264.92077 265.89375,279.45831 260.25976,294.47765 262.92956,311.32445 259.95985,327.65137 265.12341,342.83861 272.77958,331.41825 288.41622,315.07731 298.67063,296.18439 301.57253,277.97576 299.36621,262.75633 289.5295,267.70161 276.95325,281.50218 276.68453,295.23671 277.01364,309.16043 275.18298,323.02353 275.08994,308.99983 276.22265,295.08294 277.62189,281.33328 277.65596
S105,4,5,happiness,0,184.74599 178.79919,186.08021 208.53994,191.94158 237.44861,198.42659 266.42171,210.0244 293.68511,228.50511 317.07162,249.83487 337.30322,276.04213 350.95835,305.2553 353.94309,334.56109 349.96948,358.81888 333.40354,379.06746 311.52443,397.16277 287.74453,406.64829 259.85305,411.16634 230.44204,414.58425 201.00336,413.93995 171.37965,204.30394 146.94856,211.66621 131.66123,229.36513 129.1285,247.56952 129.62418,265.3904 131.78007,330.7946 129.31748,346.0578 126.32085,361.45098 126.16491,377.00579 126.50486,387.9992 136.21276,296.29913 162.60855,296.72204 180.5259,296.2649 198.2598,296.24779 216.08543,266.98872 231.87412,281.07004 235.94233,295.7442 235.77104,310.86174 235.31609,325.75576 233.88841,227.16514 168.31273,239.02836 156.07189,256.40174 156.16222,270.83101 165.63992,257.18992 172.86539,241.74954 173.40143,321.89243 168.01385,335.99518 154.95264,354.97201 153.84065,368.21032 167.07319,352.87159 170.41184,337.20427 170.76327,252.30154 274.67612,264.92077 265.89375,279.45831 260.25976,294.47765 262.92956,311.32445 259.95985,327.65137 265.12341,342.83861 272.77958,331.41825 288.41622,315.07731 298.67063,296.18439 301.57253,277.97576 299.36621,262.75633 289.5295,267.70161 276.95325,281.50218 276.68453,295.23671 277.01364,309.16043 275.18298,323.02353 275.08994,308.99983 276.22265,295.08294 277.62189,281.33328 277.65596
S105,4,6,happiness,0,184.74392 179.00071,186.09706 208.74316,191.97362 237.63536,198.47707 266.60694,210.0952 293.86431,228.58951 317.23422,249.93521 337.44949,276.12202 351.14674,305.32907 354.14247,334.63481 350.1429,358.87282 333.54568,379.07899 311.6212,397.1738 287.82567,406.65073 259.92954,411.15291 230.5134,414.55399 201.07009,413.89251 171.44422,204.33171 147.20944,211.63863 131.8958,229.34272 129.37144,247.55856 129.85611,265.38465 132.02252,330.68553 129.52733,345.94899 126.47047,361.35053 126.30287,376.92158 126.61029,387.93518 136.29926,296.26739 162.74566,296.70104 180.65956,296.25468 198.39057,296.24832 216.21303,266.83712 231.64325,280.92994 236.16919,295.76416 235.99592,310.88193 235.52895,325.77828 233.79881,227.19054 168.54134,238.92998 156.16743,256.35556 156.27635,270.80564 165.79185,257.19399 173.0523,241.76785 173.62225,321.89969 168.22148,336.0285 154.98421,355.02987 153.75605,368.19978 167.26316,352.86803 170.67447,337.20205 171.00518,251.7108 274.09732,264.80189 265.97932,279.37046 260.16368,294.43116 262.88703,311.38876 260.00431,327.88552 264.9135,343.4252 271.90703,331.68066 287.68536,315.41309 298.53624,296.30107 301.52115,277.83462 299.34148,262.60055 289.02059,267.46355 276.80227,281.40703 276.92828,295.30302 277.12581,309.35193 275.39186,323.31182 274.98336,309.15601 276.39834,295.07525 277.78891,281.18723 277.86893
S105,4,7,happiness,0,184.75344 179.03461,186.11576 208.79269,192.00097 237.68724,198.51583 266.67264,210.14952 293.94061,228.65833 317.31262,250.02225 337.52923,276.20336 351.26997,305.41905 354.28112,334.73941 350.26571,358.97713 333.64168,379.16498 311.67646,397.2726 287.86135,406.75295 259.95034,411.25096 230.51727,414.64663 201.05718,413.97762 171.41553,204.37934 147.27699,211.65079 131.93765,229.36769 129.42187,247.60072 129.90198,265.43878 132.08083,330.69287 129.57259,345.96429 126.47168,361.37947 126.29815,376.9701 126.58412,388.00229 136.26548,296.3104 162.74484,296.74889 180.66469,296.30702 198.40182,296.30533 216.23031,266.67085 231.18888,280.7956 236.2503,295.8319 236.09608,310.97357 235.62028,325.88075 233.50541,227.24303 168.59902,238.86647 156.06488,256.37454 156.19947,270.84084 165.79874,257.24364 173.08642,241.82089 173.67929,321.98337 168.28157,336.15978 154.8607,355.19476 153.50298,368.2921 167.31846,352.96158 170.83623,337.2825 171.13754,251.0215 273.21493,264.6767 265.88035,279.30369 259.88846,294.42821 262.65569,311.53648 259.88859,328.25058 264.5055,344.21628 270.72742,332.07054 286.6755,315.86601 298.22035,296.48141 301.31838,277.69107 299.15578,262.42364 288.24676,267.19309 276.43874,281.31246 277.0227,295.40532 277.06914,309.62452 275.4513,323.72213 274.69909,309.38882 276.4208,295.09645 277.79623,281.03599 277.92924
S105,4,8,happiness,0,184.80869 179.00215,186.14426 208.76378,192.00443 237.66847,198.49371 266.66199,210.10336 293.94275,228.59297 317.33445,249.94008 337.57269,276.11623 351.32848,305.3333 354.36132,334.65956 350.37325,358.91606 333.77226,379.13037 311.82877,397.2587 288.02849,406.76358 260.12322,411.28811 230.69186,414.71038 201.23253,414.06779 171.58797,204.45675 147.24712,211.75039 131.91665,229.47008 129.41332,247.70248 129.90982,265.53962 132.1013,330.81918 129.65041,346.09436 126.57153,361.50969 126.41221,377.09876 126.71608,388.12084 136.41028,296.39394 162.81055,296.81639 180.73299,296.35855 198.4719,296.34085 216.30257,266.40323 230.60034,280.58209 236.23341,295.84843 236.15338,311.04883 235.68321,325.96557 233.08488,227.30595 168.59479,238.85702 155.89732,256.4779 156.07117,270.91852 165.84196,257.30933 173.11355,241.88232 173.68846,322.05843 168.35628,336.30729 154.81327,355.36147 153.33539,368.37523 167.43294,353.05239 171.10937,337.34857 171.36424,250.18811 272.04602,264.45763 265.58624,279.1791 259.50184,294.38536 262.26948,311.67974 259.667,328.64738 263.97694,345.08257 269.36889,332.46801 285.48205,316.29835 297.74678,296.6102 300.99688,277.44665 298.81897,262.13163 287.23878,266.7992 275.87175,281.10548 276.94201,295.40849 276.83461,309.84596 275.35388,324.12994 274.29461,309.57143 276.28625,295.02533 277.6288,280.77519 277.81464
