subject_id,session_id,image_id,peak_emotion,ckplus_labelled,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,landmark_63,landmark_64,landmark_65,landmark_66,landmark_67,landmark_68
S113,4,9,happiness,0,160.19177 183.34744,163.33088 216.03023,170.5273 248.17277,177.47178 280.26111,186.59881 311.88257,206.22906 337.89265,231.61143 359.02617,260.06317 375.18262,292.10929 379.46496,323.40541 370.74514,350.81195 353.99262,372.93855 330.47685,391.22308 303.78146,400.321 272.79096,405.33121 240.78591,408.89886 208.81516,410.97468 176.62885,179.54067 152.07187,196.54613 140.96847,216.49542 136.66689,236.73115 138.51285,256.85242 141.54516,303.79002 137.43823,324.48814 132.93502,345.44802 131.88964,366.11943 134.53461,384.30997 144.39931,281.68195 166.41107,279.39271 190.77856,278.43086 214.86514,277.94759 239.11094,259.53514 248.30033,269.76077 252.93899,280.69733 254.29768,294.54249 252.06072,307.73174 247.46985,208.04898 180.16146,220.69027 166.51045,239.46675 165.86019,254.98659 176.05453,239.53722 180.06602,223.74376 181.69006,311.12503 174.71519,324.47759 163.22139,342.03968 161.54174,355.7609 171.987,341.49744 177.57133,326.11583 177.68311,239.87553 286.984,253.82375 280.46819,268.84038 277.29438,283.9058 279.21715,300.52682 275.3242,317.12905 280.12746,333.41501 285.57233,319.19093 300.02152,301.85995 310.56514,282.40849 315.07659,264.92517 311.30899,250.35394 301.22666,253.24198 290.32107,268.62666 290.80336,283.90098 291.30749,300.31084 290.30304,316.57929 289.92293,300.44419 291.20644,284.38569 292.27459,268.68661 291.74719
S113,4,10,happiness,0,160.11095 183.28529,163.25096 215.97242,170.44881 248.11916,177.3947 280.2117,186.52341 311.83727,206.15667 337.85056,231.54276 358.98654,259.99855 375.14474,292.04903 379.42718,323.34922 370.70574,350.75919 353.95057,372.88841 330.43132,391.17501 303.73208,400.27369 272.73729,405.28411 240.72788,408.85177 208.75278,410.92739 176.56213,179.46199 152.00524,196.45985 140.87762,216.4163 136.5776,236.66208 138.41759,256.78395 141.47599,303.72778 137.36782,324.42077 132.83457,345.39292 131.80629,366.07779 134.43682,384.25863 144.32866,281.61717 166.34487,279.32798 190.71566,278.36635 214.80549,277.88337 239.05455,259.46859 248.24544,269.69566 252.88457,280.63371 254.24328,294.45828 252.01291,307.63601 247.46074,207.97453 180.09819,220.61731 166.44516,239.39631 165.79454,254.91837 175.99002,239.46699 180.00227,223.67144 181.62675,311.06432 174.64968,324.4185 163.15414,341.98292 161.474,355.70614 171.92047,341.44085 177.50575,326.05718 177.61777,239.83606 287.16961,253.77974 280.57403,268.81058 277.2969,283.88953 279.30497,300.48067 275.36696,317.04922 280.2534,333.28796 285.75524,319.0749 300.07692,301.82821 310.54943,282.46815 315.03018,264.99375 311.29951,250.36446 301.34111,253.17322 290.36621,268.56741 290.85244,283.86141 291.3468,300.27091 290.33869,316.52646 289.89147,300.39655 291.24119,284.33384 292.31283,268.62369 291.79407
S113,4,11,happiness,0,160.12834 183.37609,163.26958 216.06449,170.46882 248.21235,177.41607 280.30601,186.54623 311.9326,206.18119 337.94633,231.56905 359.08235,260.02658 375.24027,292.07856 379.52182,323.37977 370.79897,350.79033 354.04217,372.9197 330.52119,391.20617 303.82022,400.3042 272.82381,405.31375 240.81289,408.88049 208.83632,410.95512 176.64424,179.47915 152.09408,196.46353 140.93346,216.42715 136.63605,236.68422 138.46701,256.80401 141.5618,303.74969 137.45188,324.43224 132.87633,345.4187 131.8722,366.11966 134.48157,384.28416 144.41031,281.63911 166.43089,279.35064 190.80278,278.38978 214.89366,277.9076 239.14376,259.49235 248.33565,269.72 252.97464,280.65856 254.33303,294.43078 252.11712,307.5618 247.60604,207.99384 180.18725,220.63669 166.53323,239.41645 165.88195,254.93951 176.07734,239.48761 180.09027,223.69145 181.71536,311.08778 174.73506,324.44214 163.23858,342.00725 161.55779,355.7314 172.00424,341.46569 177.59024,326.08137 177.70278,239.94637 287.62955,253.8517 280.88325,268.89289 277.46374,283.98161 279.59316,300.51176 275.5853,317.01662 280.58472,333.15833 286.21298,318.96617 300.35881,301.82433 310.71749,282.58886 315.15619,265.16888 311.47176,250.5124 301.67849,253.25386 290.6325,268.63277 291.08621,283.92049 291.56423,300.28861 290.55506,316.49683 290.08623,300.40379 291.4573,284.3754 292.52859,268.68426 292.0256
S113,4,12,happiness,0,160.16957 183.39531,163.30529 216.08259,170.49889 248.23002,177.44053 280.32321,186.56505 311.94972,206.19476 337.96536,231.57789 359.10448,260.03134 375.26626,292.08101 379.55285,323.38208 370.83557,350.79402 354.08411,372.92614 330.56793,391.21607 303.87129,400.31873 272.87794,405.33328 240.86944,408.90508 208.89506,410.98489 176.70493,179.52453 152.11804,196.5029 140.94458,216.4695 136.65241,236.73051 138.48233,256.84725 141.59897,303.79125 137.49695,324.46787 132.90405,345.46025 131.91603,366.16742 134.51823,384.32055 144.46824,281.67703 166.47088,279.38468 190.84118,278.41992 214.93069,277.93378 239.1795,259.51794 248.36791,269.74433 253.00834,280.68211 254.36847,294.42927 252.16204,307.53926 247.67587,208.03319 180.21448,220.67765 166.56321,239.45658 165.91505,254.97719 176.11247,239.5254 180.12267,223.72977 181.74509,311.12286 174.77947,324.47844 163.28576,342.04294 161.60793,355.76469 172.05611,341.49878 177.63948,326.11521 177.7495,240.00576 287.83948,253.89477 281.02354,268.94149 277.53449,284.0344 279.72787,300.53475 275.68851,317.00656 280.7482,333.09962 286.4385,318.91622 300.49099,301.82855 310.78929,282.65755 315.20271,265.26324 311.53948,250.59064 301.82912,253.2954 290.74591,268.66795 291.18956,283.9544 291.66225,300.30429 290.65517,316.49005 290.17121,300.41396 291.55712,284.40023 292.62577,268.7168 292.12766
S113,4,13,happiness,0,160.18298 183.40852,163.31814 216.09564,170.51116 248.24297,177.45222 280.33606,186.57614 311.9625,206.20529 337.9783,231.58789 359.1177,260.04089 375.27985,292.09027 379.56695,323.39128 370.85024,350.80331 354.09935,372.93567 330.5837,391.22592 303.88755,400.32904 272.89455,405.34409 240.88635,408.9164 208.91225,410.99673 176.72237,179.53834 152.13178,196.50906 140.94082,216.47922 136.65094,236.74585 138.47648,256.86072 141.61407,303.80447 137.51287,324.47479 132.8972,345.47458 131.92346,366.19002 134.51448,384.33311 144.48545,281.68991 166.48623,279.39717 190.85633,278.43201 214.94566,277.94548 239.1943,259.52961 248.38234,269.75585 253.02291,280.69353 254.38321,294.41864 252.18365,307.51246 247.72623,208.04634 180.22851,220.69094 166.57755,239.46975 165.9297,254.99009 176.12731,239.53834 180.13723,223.74278 181.75937,311.13541 174.79525,324.49109 163.30184,342.0555 161.62432,355.77698 172.07265,341.51107 177.65576,326.12761 177.76551,240.04896 288.04669,253.92705 281.1609,268.98194 277.5914,284.08238 279.85288,300.55404 275.7774,316.9944 280.90223,333.04244 286.6469,318.86958 300.59752,301.84702 310.83536,282.74905 315.22374,265.37174 311.58838,250.66559 301.97466,253.31651 290.84286,268.68957 291.28247,283.98353 291.74735,300.32364 290.73877,316.49201 290.21674,300.42724 291.64013,284.41951 292.70992,268.73555 292.21893
S113,4,14,happiness,0,160.18298 183.40852,163.31814 216.09564,170.51116 248.24297,177.45222 280.33606,186.57614 311.9625,206.20529 337.9783,231.58789 359.1177,260.04089 375.27985,292.09027 379.56695,323.39128 370.85024,350.80331 354.09935,372.93567 330.5837,391.22592 303.88755,400.32904 272.89455,405.34409 240.88635,408.9164 208.91225,410.99673 176.72237,179.53834 152.13178,196.50906 140.94082,216.47922 136.65094,236.74585 138.47648,256.86072 141.61407,303.80447 137.51287,324.47479 132.8972,345.47458 131.92346,366.19002 134.51448,384.33311 144.48545,281.68991 166.48623,279.39717 190.85633,278.43201 214.94566,277.94548 239.1943,259.52961 248.38234,269.75585 253.02291,280.69353 254.38321,294.41864 252.18365,307.51246 247.72623,208.04634 180.22851,220.69094 166.57755,239.46975 165.9297,254.99009 176.12731,239.53834 180.13723,223.74278 181.75937,311.13541 174.79525,324.49109 163.30184,342.0555 161.62432,355.77698 172.07265,341.51107 177.65576,326.12761 177.76551,240.04896 288.04669,253.92705 281.1609,268.98194 277.5914,284.08238 279.85288,300.55404 275.7774,316.9944 280.90223,333.04244 286.6469,318.86958 300.59752,301.84702 310.83536,282.74905 315.22374,265.37174 311.58838,250.66559 301.97466,253.31651 290.84286,268.68957 291.28247,283.98353 291.74735,300.32364 290.73877,316.49201 290.21674,300.42724 291.64013,284.41951 292.70992,268.73555 292.21893
S113,4,15,happiness,0,160.16618 183.46714,163.30186 216.15655,170.49569 248.30609,177.43754 280.4014,186.56241 312.03001,206.19319 338.04747,231.57779 359.18814,260.03296 375.35117,292.08466 379.63827,323.38781 370.92066,350.80163 354.16832,372.93535 330.65079,391.22665 303.95258,400.33012 272.9573,405.34523 240.94677,408.9175 208.97036,410.99768 176.77818,179.52262 152.188,196.47972 140.96203,216.45815 136.67533,236.7373 138.49184,256.85039 141.66882,303.79744 137.56689,324.4573 132.90657,345.47292 131.95914,366.20598 134.52818,384.33186 144.53922,281.68158 166.54252,279.3889 190.91437,278.4239 215.00542,277.93755 239.25578,259.52046 248.44465,269.74747 253.08546,280.68595 254.44575,294.38358 252.25537,307.46569 247.86118,208.0329 180.28646,220.67827 166.63441,239.45842 165.98634,254.97995 176.18453,239.52714 180.19488,223.73048 181.81728,311.12924 174.85186,324.48577 163.35751,342.05141 161.6797,355.77396 172.12865,341.50709 177.71228,326.12254 177.82219,240.07136 288.45932,253.94856 281.46369,269.02497 277.73711,284.14584 280.12766,300.57425 275.98626,316.96486 281.23787,332.94638 287.05623,318.79109 300.80959,301.90302 310.94099,282.9482 315.28143,265.57653 311.70414,250.77054 302.28272,253.28902 291.04064,268.68141 291.49624,284.01151 291.94703,300.359 290.93215,316.51261 290.28933,300.45076 291.83172,284.42881 292.90785,268.72167 292.42898
S113,4,16,happiness,0,160.16618 183.46714,163.30186 216.15655,170.49569 248.30609,177.43754 280.4014,186.56241 312.03001,206.19319 338.04747,231.57779 359.18814,260.03296 375.35117,292.08466 379.63827,323.38781 370.92066,350.80163 354.16832,372.93535 330.65079,391.22665 303.95258,400.33012 272.9573,405.34523 240.94677,408.9175 208.97036,410.99768 176.77818,179.52262 152.188,196.47972 140.96203,216.45815 136.67533,236.7373 138.49184,256.85039 141.66882,303.79744 137.56689,324.4573 132.90657,345.47292 131.95914,366.20598 134.52818,384.33186 144.53922,281.68158 166.54252,279.3889 190.91437,278.4239 215.00542,277.93755 239.25578,259.52046 248.44465,269.74747 253.08546,280.68595 254.44575,294.38358 252.25537,307.46569 247.86118,208.0329 180.28646,220.67827 166.63441,239.45842 165.98634,254.97995 176.18453,239.52714 180.19488,223.73048 181.81728,311.12924 174.85186,324.48577 163.35751,342.05141 161.6797,355.77396 172.12865,341.50709 177.71228,326.12254 177.82219,240.07136 288.45932,253.94856 281.46369,269.02497 277.73711,284.14584 280.12766,300.57425 275.98626,316.96486 281.23787,332.94638 287.05623,318.79109 300.80959,301.90302 310.94099,282.9482 315.28143,265.57653 311.70414,250.77054 302.28272,253.28902 291.04064,268.68141 291.49624,284.01151 291.94703,300.359 290.93215,316.51261 290.28933,300.45076 291.83172,284.42881 292.90785,268.72167 292.42898
S113,4,17,happiness,0,160.16618 183.46714,163.30186 216.15655,170.49569 248.30609,177.43754 280.4014,186.56241 312.03001,206.19319 338.04747,231.57779 359.18814,260.03296 375.35117,292.08466 379.63827,323.38781 370.92066,350.80163 354.16832,372.93535 330.65079,391.22665 303.95258,400.33012 272.9573,405.34523 240.94677,408.9175 208.97036,410.99768 176.77818,179.52262 152.188,196.47972 140.96203,216.45815 136.67533,236.7373 138.49184,256.85039 141.66882,303.79744 137.56689,324.4573 132.90657,345.47292 131.95914,366.20598 134.52818,384.33186 144.53922,281.68158 166.54252,279.3889 190.91437,278.4239 215.00542,277.93755 239.25578,259.52046 248.44465,269.74747 253.08546,280.68595 254.44575,294.38358 252.25537,307.46569 247.86118,208.0329 180.28646,220.67827 166.63441,239.45842 165.98634,254.97995 176.18453,239.52714 180.19488,223.73048 181.81728,311.12924 174.85186,324.48577 163.35751,342.05141 161.6797,355.77396 172.12865,341.50709 177.71228,326.12254 177.82219,240.07136 288.45932,253.94856 281.46369,269.02497 277.73711,284.14584 280.12766,300.57425 275.98626,316.96486 281.23787,332.94638 287.05623,318.79109 300.80959,301.90302 310.94099,282.9482 315.28143,265.57653 311.70414,250.77054 302.28272,253.28902 291.04064,268.68141 291.49624,284.01151 291.94703,300.359 290.93215,316.51261 290.28933,300.45076 291.83172,284.42881 292.90785,268.72167 292.42898
S113,4,18,happiness,0,160.16618 183.46714,163.30186 216.15655,170.49569 248.30609,177.43754 280.4014,186.56241 312.03001,206.19319 338.04747,231.57779 359.18814,260.03296 375.35117,292.08466 379.63827,323.38781 370.92066,350.80163 354.16832,372.93535 330.65079,391.22665 303.95258,400.33012 272.9573,405.34523 240.94677,408.9175 208.97036,410.99768 176.77818,179.52262 152.188,196.47972 140.96203,216.45815 136.67533,236.7373 138.49184,256.85039 141.66882,303.79744 137.56689,324.4573 132.90657,345.47292 131.95914,366.20598 134.52818,384.33186 144.53922,281.68158 166.54252,279.3889 190.91437,278.4239 215.00542,277.93755 239.25578,259.52046 248.44465,269.74747 253.08546,280.68595 254.44575,294.38358 252.25537,307.46569 247.86118,208.0329 180.28646,220.67827 166.63441,239.45842 165.98634,254.97995 176.18453,239.52714 180.19488,223.73048 181.81728,311.12924 174.85186,324.48577 163.35751,342.05141 161.6797,355.77396 172.12865,341.50709 177.71228,326.12254 177.82219,240.07136 288.45932,253.94856 281.46369,269.02497 277.73711,284.14584 280.12766,300.57425 275.98626,316.96486 281.23787,332.94638 287.05623,318.79109 300.80959,301.90302 310.94099,282.9482 315.28143,265.57653 311.70414,250.77054 302.28272,253.28902 291.04064,268.68141 291.49624,284.01151 291.94703,300.359 290.93215,316.51261 290.28933,300.45076 291.83172,284.42881 292.90785,268.72167 292.42898
S113,4,19,happiness,0,160.1292 183.67864,163.29026 216.3649,170.50895 248.50815,177.47563 280.59737,186.62492 312.21819,206.27552 338.21981,231.67603 359.34027,260.14316 375.48081,292.19751 379.74288,323.4932 371.00109,350.89339 354.22778,373.00833 330.69353,391.27846 303.98166,400.35762 272.97996,405.34771 240.96622,408.89501 208.98772,410.9501 176.79462,179.46088 152.38511,196.43176 141.19882,216.39575 136.89099,236.6588 138.7056,256.7788 141.80597,303.72165 137.6676,324.39596 133.05952,345.38816 132.05503,366.09785 134.64158,384.25977 144.5771,281.62882 166.65981,279.35516 191.03292,278.40892 215.12421,277.94146 239.37442,259.53192 248.57742,269.76231 253.21017,280.70161 254.56192,294.68949 252.28776,308.1222 247.95558,207.99242 180.46077,220.62689 166.79917,239.40613 166.1365,254.93526 176.3224,239.48591 180.34468,223.69085 181.97934,311.08231 174.94605,324.4296 163.44156,341.99356 161.75012,355.72395 172.18816,341.46173 177.78278,326.0776 177.90465,239.53628 287.67594,253.7624 281.28863,268.89321 277.74247,284.07161 279.91527,300.75424 275.93506,317.38593 281.02937,333.80163 286.17257,319.5938 300.15588,302.71346 310.60037,283.63677 315.00622,265.78916 311.43644,250.49896 301.87977,252.66969 290.50034,268.34787 291.36584,284.00175 291.85184,300.79272 290.78353,317.28303 289.44044,300.89745 291.6722,284.44876 292.81507,268.39244 292.29227
S113,4,20,happiness,0,160.13756 183.72881,163.32347 216.41198,170.56653 248.54907,177.55754 280.6323,186.73075 312.24549,206.40078 338.23159,231.81687 359.33224,260.29572 375.45073,292.35265 379.68826,323.64102 370.92278,351.02786 354.12892,373.12439 330.5783,391.37377 303.85305,400.42909 272.84507,405.39466 240.82819,408.9175 208.84765,410.94799 176.65364,179.44497 152.42119,196.43597 141.28877,216.38274 136.95864,236.62516 138.77539,256.75321 141.78331,303.69193 137.60922,324.3858 133.07179,345.34862 131.99966,366.02835 134.61316,384.23364 144.45716,281.62167 166.61768,279.36664 190.99202,278.4388 215.08352,277.98984 239.33359,259.5877 248.55044,269.82142 253.17529,280.76152 254.51867,295.01873 252.16414,308.76353 247.84507,207.99732 180.47451,220.62112 166.80356,239.39946 166.12658,254.93604 176.30042,239.49007 180.3344,223.69658 181.98108,311.08087 174.88128,324.41911 163.36685,341.98141 161.66205,355.71948 172.0894,341.46182 177.69478,326.0781 177.82838,239.09844 286.64248,253.62957 280.84902,268.7953 277.55433,284.01146 279.45738,300.94226 275.65548,317.81471 280.53357,334.64843 285.04268,320.38552 299.34877,303.4304 310.13276,284.15983 314.62717,265.89397 311.03065,250.2421 301.2403,252.19071 289.80881,268.10688 291.0189,284.02079 291.54221,301.1932 290.42898,317.98472 288.54909,301.31653 291.30925,284.50519 292.50852,268.15878 291.94214
S113,4,21,happiness,0,160.09902 183.65831,163.27926 216.34719,170.51737 248.49066,177.5034 280.58023,186.67206 312.20009,206.34025 338.19397,231.75632 359.30272,260.23657 375.42912,292.2977 379.67337,323.59262 370.91244,350.98691 354.12114,373.09135 330.57102,391.34863 303.84504,400.41124 272.83393,405.38364 240.81299,408.91308 208.82812,410.94997 176.62947,179.41537 152.34944,196.43711 141.27817,216.3757 136.9447,236.60159 138.78136,256.7377 141.72452,303.68454 137.55866,324.40356 133.10178,345.34459 131.9871,365.99885 134.64333,384.23754 144.4229,281.60535 166.56748,279.34536 190.94519,278.41282 215.04029,277.9592 239.29406,259.55244 248.50887,269.78688 253.13638,280.72844 254.48204,295.1806 252.0794,309.14255 247.74822,207.96688 180.41255,220.59523 166.74185,239.37663 166.06832,254.91372 176.24668,239.46458 180.27838,223.66831 181.92232,311.06759 174.83794,324.41009 163.32423,341.97546 161.62249,355.71369 172.05407,341.45276 177.65763,326.0666 177.78834,238.69152 285.76871,253.43177 280.42666,268.61623 277.38022,283.84942 279.05651,300.97021 275.41346,318.0244 280.10274,335.1647 284.17146,320.84494 298.77478,303.76781 309.8227,284.29629 314.38558,265.7504 310.73151,249.90908 300.68549,251.7805 289.26953,267.84742 290.71083,283.91922 291.27624,301.34428 290.14767,318.34603 287.98014,301.48479 291.02347,284.43637 292.24588,267.90618 291.63389
S113,4,22,happiness,0,160.09902 183.65831,163.27926 216.34719,170.51737 248.49066,177.5034 280.58023,186.67206 312.20009,206.34025 338.19397,231.75632 359.30272,260.23657 375.42912,292.2977 379.67337,323.59262 370.91244,350.98691 354.12114,373.09135 330.57102,391.34863 303.84504,400.41124 272.83393,405.38364 240.81299,408.91308 208.82812,410.94997 176.62947,179.41537 152.34944,196.43711 141.27817,216.3757 136.9447,236.60159 138.78136,256.7377 141.72452,303.68454 137.55866,324.40356 133.10178,345.34459 131.9871,365.99885 134.64333,384.23754 144.4229,281.60535 166.56748,279.34536 190.94519,278.41282 215.04029,277.9592 239.29406,259.55244 248.50887,269.78688 253.13638,280.72844 254.48204,295.1806 252.0794,309.14255 247.74822,207.96688 180.41255,220.59523 166.74185,239.37663 166.06832,254.91372 176.24668,239.46458 180.27838,223.66831 181.92232,311.06759 174.83794,324.41009 163.32423,341.97546 161.62249,355.71369 172.05407,341.45276 177.65763,326.0666 177.78834,238.69152 285.76871,253.43177 280.42666,268.61623 277.38022,283.84942 279.05651,300.97021 275.41346,318.0244 280.10274,335.1647 284.17146,320.84494 298.77478,303.76781 309.8227,284.29629 314.38558,265.7504 310.73151,249.90908 300.68549,251.7805 289.26953,267.84742 290.71083,283.91922 291.27624,301.34428 290.14767,318.34603 287.98014,301.48479 291.02347,284.43637 292.24588,267.90618 291.63389
S113,4,23,happiness,0,160.1757 183.52833,163.3352 216.20842,170.55159 248.34573,177.516 280.42901,186.66262 312.04404,206.30872 338.04126,231.70375 359.15841,260.16497 375.29668,292.21305 379.55885,323.50301 370.81964,350.89844 354.05034,373.00983 330.52124,391.27723 303.815,400.35555 272.8195,405.34561 240.81203,408.89316 208.83976,410.94878 176.65287,179.50458 152.24135,196.50187 141.12497,216.44849 136.81131,236.6858 138.64398,256.80801 141.66647,303.74198 137.53025,324.43625 133.01088,345.39601 131.95525,366.0698 134.58491,384.26449 144.44076,281.65255 166.51627,279.37862 190.88465,278.43187 214.9713,277.96379 239.21686,259.55751 248.41756,269.78581 253.04972,280.72298 254.40153,295.16728 252.01413,309.16595 247.83358,208.02984 180.31246,220.6623 166.65384,239.43795 165.99184,254.96382 176.17623,239.51731 180.1973,223.72522 181.83119,311.10016 174.80178,324.44523 163.29987,342.00587 161.60926,355.73333 172.0457,341.47369 177.63884,326.09249 177.76024,238.64283 286.18368,253.44174 280.74387,268.67428 277.42706,283.95068 279.33426,301.02516 275.60235,318.01149 280.52884,335.08482 284.63483,320.78612 298.86534,303.98033 309.73722,284.78013 314.1983,266.17134 310.65039,250.0574 300.95995,251.60722 289.30497,267.75641 290.86357,283.95136 291.41855,301.46391 290.281,318.48939 287.75799,301.58219 291.15095,284.43531 292.38507,267.80369 291.77764
S117,7,1,happiness,0,199.23331 183.32395,200.21187 213.88498,206.68501 243.89824,212.50287 273.9859,223.40866 302.73262,239.68442 328.74206,263.43524 347.61613,289.98428 363.31499,319.45274 369.56497,349.22964 365.8179,376.30578 353.31471,396.17544 330.69522,412.99492 305.89087,425.4723 278.794,432.4524 249.58051,437.06825 219.85056,442.61562 190.50321,220.64929 145.02124,236.13272 135.78597,253.38799 130.73053,271.20731 132.79021,287.66969 139.98438,336.32782 139.07542,354.26802 133.7421,372.87995 132.74145,390.90116 137.47764,405.18153 149.18713,313.37054 167.99047,313.33429 188.74929,312.75562 209.44486,312.44085 229.96034,290.86802 240.78165,301.58615 243.34096,312.38705 243.80833,322.68753 243.33099,332.6797 240.97444,244.97346 170.73188,258.7136 158.97954,276.76102 159.74367,288.58157 173.03524,273.68084 177.13271,258.30163 177.70761,338.16741 172.70332,349.44248 159.72663,366.78406 158.65159,381.30806 168.00319,368.4692 175.94939,353.17815 175.61604,274.48106 285.1958,287.06983 276.6535,298.55297 266.6297,313.05952 266.58936,327.8992 264.56073,340.59077 273.68974,353.6839 281.82743,340.63385 287.63523,328.2893 294.64272,314.3648 296.11522,300.48888 294.9949,287.50946 289.91053,292.57816 279.31511,303.34964 277.76496,314.05736 277.98326,325.00493 277.92074,335.7104 278.58969,324.57319 278.7055,313.63164 278.96123,303.01043 278.6871
S117,7,2,happiness,0,199.23331 183.32395,200.21187 213.88498,206.68501 243.89824,212.50287 273.9859,223.40866 302.73262,239.68442 328.74206,263.43524 347.61613,289.98428 363.31499,319.45274 369.56497,349.22964 365.8179,376.30578 353.31471,396.17544 330.69522,412.99492 305.89087,425.4723 278.794,432.4524 249.58051,437.06825 219.85056,442.61562 190.50321,220.64929 145.02124,236.13272 135.78597,253.38799 130.73053,271.20731 132.79021,287.66969 139.98438,336.32782 139.07542,354.26802 133.7421,372.87995 132.74145,390.90116 137.47764,405.18153 149.18713,313.37054 167.99047,313.33429 188.74929,312.75562 209.44486,312.44085 229.96034,290.86802 240.78165,301.58615 243.34096,312.38705 243.80833,322.68753 243.33099,332.6797 240.97444,244.97346 170.73188,258.7136 158.97954,276.76102 159.74367,288.58157 173.03524,273.68084 177.13271,258.30163 177.70761,338.16741 172.70332,349.44248 159.72663,366.78406 158.65159,381.30806 168.00319,368.4692 175.94939,353.17815 175.61604,274.48106 285.1958,287.06983 276.6535,298.55297 266.6297,313.05952 266.58936,327.8992 264.56073,340.59077 273.68974,353.6839 281.82743,340.63385 287.63523,328.2893 294.64272,314.3648 296.11522,300.48888 294.9949,287.50946 289.91053,292.57816 279.31511,303.34964 277.76496,314.05736 277.98326,325.00493 277.92074,335.7104 278.58969,324.57319 278.7055,313.63164 278.96123,303.01043 278.6871
S117,7,3,happiness,0,199.28128 183.32949,200.28012 213.8961,206.73371 243.91673,212.57591 274.004,223.51146 302.74301,239.79908 328.74737,263.56422 347.61632,290.12246 363.3043,319.59864 369.54417,349.37301 365.77376,376.43608 353.2421,396.29825 330.61674,413.11366 305.80947,425.58772 278.70772,432.54545 249.48919,437.14138 219.75647,442.65979 190.40387,220.69252 145.03097,236.17244 135.78999,253.42576 130.72816,271.24577 132.78121,287.71075 139.96922,336.36833 139.04218,354.30647 133.70221,372.91794 132.69465,390.94083 137.42412,405.2255 149.12826,313.4219 167.96564,313.39337 188.72438,312.8224 209.42008,312.51525 229.93558,290.90515 240.70668,301.63329 243.3085,312.46001 243.79344,322.79793 243.29105,332.80992 240.88139,245.02613 170.73247,258.76185 158.97507,276.80948 159.73249,288.63492 173.0196,273.73728 177.09268,258.36438 177.67293,338.21986 172.66243,349.49412 159.68707,366.83299 158.60727,381.35913 167.95311,368.51252 175.86681,353.2276 175.54297,274.4145 285.00194,287.05828 276.5133,298.6086 266.56669,313.15398 266.50878,328.03054 264.4791,340.78624 273.5311,353.93739 281.59676,340.83862 287.43652,328.44159 294.46434,314.46193 295.9439,300.52945 294.83001,287.49526 289.73415,292.56873 279.18427,303.38773 277.65984,314.14517 277.87563,325.14498 277.79973,335.90298 278.44094,324.71738 278.58547,313.72419 278.85032,303.05061 278.58153
S117,7,4,happiness,0,199.34738 183.45121,200.40058 214.03544,206.79278 244.07993,212.7014 274.16819,223.71957 302.88758,240.03832 328.88072,263.84321 347.73927,290.42687 363.40036,319.92576 369.61567,349.69452 365.78181,376.72258 353.17097,396.5673 330.53071,413.37543 305.71651,425.84461 278.60138,432.74204 249.36811,437.28481 219.62684,442.72369 190.25866,220.75177 145.16666,236.22358 135.91108,253.47272 130.83314,271.29515 132.86975,287.76726 140.04274,336.42539 139.07063,354.35911 133.71391,372.97018 132.68909,390.99797 137.40202,405.29388 149.09327,313.50506 168.01617,313.49574 188.77553,312.94391 209.47236,312.65574 229.98875,290.93425 240.61082,301.69179 243.33822,312.5942 243.87592,323.04159 243.302,333.11187 240.73904,245.10987 170.84638,258.8351 159.07592,276.88396 159.81666,288.72204 173.09322,273.83203 177.09308,258.47678 177.68647,338.30646 172.67025,349.58089 159.70001,366.91274 158.60903,381.44425 167.94076,368.57312 175.75818,353.30551 175.45957,274.13336 284.5595,286.93948 276.22855,298.6879 266.50789,313.34695 266.40094,328.33186 264.37024,341.27315 273.2001,354.59228 281.05809,341.35026 286.98933,328.79883 294.07497,314.65769 295.57319,300.56006 294.47601,287.36654 289.34469,292.456 278.92778,303.41421 277.47969,314.31691 277.68964,325.46929 277.57631,336.38057 278.1382,325.0536 278.36481,313.90953 278.65474,303.08301 278.40007
